"0","M","410008410","30","算出後３点未満（調基３（ハ）・１００分の８０（５０）・門前）","14","ｻﾝｼｭﾂｺﾞｻﾝﾃﾝﾐﾏﾝ","119","039","3","0","300","0","000","999","0","0","0","0","0","10","2","0","0","0","0","0","1","72","0","000","000","000","000","000","000","000","000","000","000","00","00","00","0","0","0","00","0","01","0","10","0","00","00","0","3","3","0","0","20260601","99999999","52","0100002419","0000000000","0"
"0","M","410008510","29","算出後３点未満（調基３（ハ）・１００分の５０・後減・門前）","14","ｻﾝｼｭﾂｺﾞｻﾝﾃﾝﾐﾏﾝ","119","039","3","0","300","0","000","999","0","0","0","0","0","10","2","0","0","0","0","0","1","72","0","000","000","000","000","000","000","000","000","000","000","00","00","00","0","0","0","00","0","01","0","10","0","00","00","0","3","3","0","0","20260601","99999999","53","0100002420","0000000000","0"
"0","M","410008610","32","算出後３点未満（調基３（ハ）・１００分の８０（５０）後減・門前）","14","ｻﾝｼｭﾂｺﾞｻﾝﾃﾝﾐﾏﾝ","119","039","3","0","300","0","000","999","0","0","0","0","0","10","2","0","0","0","0","0","1","72","0","000","000","000","000","000","000","000","000","000","000","00","00","00","0","0","0","00","0","01","0","10","0","00","00","0","3","3","0","0","20260601","99999999","54","0100002421","0000000000","0"
"0","M","410005910","20","算出後３点未満（特別調剤基本料Ａ・後減）","14","ｻﾝｼｭﾂｺﾞｻﾝﾃﾝﾐﾏﾝ","000","000","3","0","300","0","000","999","0","0","0","0","0","10","2","0","0","0","0","0","1","72","0","000","000","000","000","000","000","000","000","000","000","00","00","00","0","0","0","00","0","01","0","10","0","00","00","0","3","3","0","0","20260601","99999999","55","0100002422","0000000000","0"
"0","M","410006010","28","算出後３点未満（特別調剤基本料Ａ・１００分の８０・後減）","14","ｻﾝｼｭﾂｺﾞｻﾝﾃﾝﾐﾏﾝ","119","039","3","0","300","0","000","999","0","0","0","0","0","10","2","0","0","0","0","0","1","72","0","000","000","000","000","000","000","000","000","000","000","00","00","00","0","0","0","00","0","01","0","10","0","00","00","0","3","3","0","0","20260601","99999999","56","0100002423","0000000000","0"
"0","M","410006110","28","算出後３点未満（特別調剤基本料Ａ・１００分の５０・後減）","14","ｻﾝｼｭﾂｺﾞｻﾝﾃﾝﾐﾏﾝ","119","039","3","0","300","0","000","999","0","0","0","0","0","10","2","0","0","0","0","0","1","72","0","000","000","000","000","000","000","000","000","000","000","00","00","00","0","0","0","00","0","01","0","10","0","00","00","0","3","3","0","0","20260601","99999999","57","0100002424","0000000000","0"
"0","M","410006210","32","算出後３点未満（特別調剤基本料Ａ・１００分の８０（５０）・後減）","14","ｻﾝｼｭﾂｺﾞｻﾝﾃﾝﾐﾏﾝ","119","039","3","0","300","0","000","999","0","0","0","0","0","10","2","0","0","0","0","0","1","72","0","000","000","000","000","000","000","000","000","000","000","00","00","00","0","0","0","00","0","01","0","10","0","00","00","0","3","3","0","0","20260601","99999999","58","0100002425","0000000000","0"
"0","M","450001670","15","リフィル処方１回目（最大２回）","12","ﾘﾌｨﾙｼｮﾎｳ1ｶｲﾒ","120","047","3","0","000","0","000","999","0","0","0","0","0","11","0","0","0","0","0","0","5","73","0","000","000","000","000","000","000","000","000","000","000","00","00","00","0","8","0","00","0","00","0","0","0","00","00","0","7","7","0","0","20260601","99999999","59","0100002501","0000000000","0"
"0","M","450001770","15","リフィル処方２回目（最大２回）","12","ﾘﾌｨﾙｼｮﾎｳ2ｶｲﾒ","121","048","3","0","000","0","000","999","0","0","0","0","0","11","0","0","0","0","0","0","5","73","0","000","000","000","000","000","000","000","000","000","000","00","00","00","0","8","0","00","0","00","0","0","0","00","00","0","7","7","0","0","20260601","99999999","60","0100002502","0000000000","0"
"0","M","450001870","15","リフィル処方１回目（最大３回）","12","ﾘﾌｨﾙｼｮﾎｳ1ｶｲﾒ","122","049","3","0","000","0","000","999","0","0","0","0","0","11","0","0","0","0","0","0","5","73","0","000","000","000","000","000","000","000","000","000","000","00","00","00","0","8","0","00","0","00","0","0","0","00","00","0","7","7","0","0","20260601","99999999","61","0100002503","0000000000","0"
